#	decimal	average	interpolated	trend	#days			
#	date	(season	corr)					
1988	3	1988.208	352.41	352.41	350.87	25		0.5087
1988	4	1988.292	353.69	353.69	351.01	27		0.5101
1988	5	1988.375	354.21	354.21	351.06	28		0.5106
1988	6	1988.458	353.72	353.72	351.37	26		0.5137
1988	7	1988.542	352.69	352.69	352.02	27		0.5202
1988	8	1988.625	350.4	350.4	351.9	26		0.519
1988	9	1988.708	348.92	348.92	352.13	27		0.5213
1988	10	1988.792	349.13	349.13	352.41	26		0.5241
1988	11	1988.875	350.2	350.2	352.34	25		0.5234
1988	12	1988.958	351.41	351.41	352.35	28		0.5235
1989	1	1989.042	352.91	352.91	352.85	27		0.5285
1989	2	1989.125	353.27	353.27	352.54	25		0.5254
1989	3	1989.208	353.96	353.96	352.47	29		0.5247
1989	4	1989.292	355.64	355.64	352.97	28		0.5297
1989	5	1989.375	355.86	355.86	352.67	28		0.5267
1989	6	1989.458	355.37	355.37	352.97	26		0.5297
1989	7	1989.542	353.99	353.99	353.3	25		0.533
1989	8	1989.625	351.81	351.81	353.37	24		0.5337
1989	9	1989.708	350.05	350.05	353.32	23		0.5332
1989	10	1989.792	350.25	350.25	353.52	25		0.5352
1989	11	1989.875	351.49	351.49	353.65	27		0.5365
1989	12	1989.958	352.85	352.85	353.8	27		0.538
1990	1	1990.042	353.8	353.8	353.74	25		0.5374
1990	2	1990.125	355.04	355.04	354.33	28		0.5433
1990	3	1990.208	355.73	355.73	354.24	28		0.5424
1990	4	1990.292	356.32	356.32	353.68	28		0.5368
1990	5	1990.375	357.32	357.32	354.16	29		0.5416
1990	6	1990.458	356.34	356.34	353.97	29		0.5397
1990	7	1990.542	354.84	354.84	354.19	30		0.5419
1990	8	1990.625	353.01	353.01	354.61	22		0.5461
1990	9	1990.708	351.31	351.31	354.61	27		0.5461
1990	10	1990.792	351.62	351.62	354.89	28		0.5489
1990	11	1990.875	353.07	353.07	355.13	24		0.5513
1990	12	1990.958	354.33	354.33	355.19	28		0.5519
1991	1	1991.042	354.84	354.84	354.82	28		0.5482
1991	2	1991.125	355.73	355.73	355.02	27		0.5502
1991	3	1991.208	357.23	357.23	355.67	30		0.5567
1991	4	1991.292	358.66	358.66	356.02	30		0.5602
1991	5	1991.375	359.13	359.13	356	29		0.56
1991	6	1991.458	358.13	358.13	355.8	29		0.558
1991	7	1991.542	356.19	356.19	355.59	24		0.5559
1991	8	1991.625	353.85	353.85	355.46	25		0.5546
1991	9	1991.708	352.25	352.25	355.56	27		0.5556
1991	10	1991.792	352.35	352.35	355.62	27		0.5562
1991	11	1991.875	353.81	353.81	355.8	28		0.558
1991	12	1991.958	355.12	355.12	355.93	30		0.5593
1992	1	1992.042	356.25	356.25	356.2	31		0.562
1992	2	1992.125	357.11	357.11	356.38	27		0.5638
1992	3	1992.208	357.86	357.86	356.27	24		0.5627
1992	4	1992.292	359.09	359.09	356.39	27		0.5639
1992	5	1992.375	359.59	359.59	356.41	26		0.5641
1992	6	1992.458	359.33	359.33	356.97	30		0.5697
1992	7	1992.542	357.01	357.01	356.44	26		0.5644
1992	8	1992.625	354.94	354.94	356.62	23		0.5662
1992	9	1992.708	352.95	352.95	356.29	26		0.5629
1992	10	1992.792	353.32	353.32	356.63	29		0.5663
1992	11	1992.875	354.32	354.32	356.38	29		0.5638
1992	12	1992.958	355.57	355.57	356.39	31		0.5639
1993	1	1993.042	357	357	356.96	28		0.5696
1993	2	1993.125	357.31	357.31	356.44	28		0.5644
1993	3	1993.208	358.47	358.47	356.76	30		0.5676
1993	4	1993.292	359.27	359.27	356.59	25		0.5659
1993	5	1993.375	360.19	360.19	357.03	30		0.5703
1993	6	1993.458	359.52	359.52	357.12	28		0.5712
1993	7	1993.542	357.33	357.33	356.76	25		0.5676
1993	8	1993.625	355.64	355.64	357.32	27		0.5732
1993	9	1993.708	354.03	354.03	357.39	23		0.5739
1993	10	1993.792	354.12	354.12	357.49	28		0.5749
1993	11	1993.875	355.41	355.41	357.54	29		0.5754
1993	12	1993.958	356.91	356.91	357.8	30		0.578
1994	1	1994.042	358.24	358.24	358.13	27		0.5813
1994	2	1994.125	358.92	358.92	358.09	25		0.5809
1994	3	1994.208	359.99	359.99	358.29	29		0.5829
1994	4	1994.292	361.23	361.23	358.46	28		0.5846
1994	5	1994.375	361.65	361.65	358.46	30		0.5846
1994	6	1994.458	360.81	360.81	358.44	27		0.5844
1994	7	1994.542	359.38	359.38	358.79	31		0.5879
1994	8	1994.625	357.46	357.46	359.16	24		0.5916
1994	9	1994.708	355.73	355.73	359.17	24		0.5917
1994	10	1994.792	356.07	356.07	359.49	28		0.5949
1994	11	1994.875	357.53	357.53	359.68	28		0.5968
1994	12	1994.958	358.98	358.98	359.83	28		0.5983
1995	1	1995.042	359.92	359.92	359.79	30		0.5979
1995	2	1995.125	360.86	360.86	360.05	28		0.6005
1995	3	1995.208	361.83	361.83	360.22	29		0.6022
1995	4	1995.292	363.3	363.3	360.62	29		0.6062
1995	5	1995.375	363.69	363.69	360.58	29		0.6058
1995	6	1995.458	363.19	363.19	360.84	27		0.6084
1995	7	1995.542	361.64	361.64	360.97	28		0.6097
1995	8	1995.625	359.12	359.12	360.73	25		0.6073
1995	9	1995.708	358.17	358.17	361.55	24		0.6155
1995	10	1995.792	357.99	357.99	361.37	29		0.6137
1995	11	1995.875	359.45	359.45	361.59	27		0.6159
1995	12	1995.958	360.68	360.68	361.53	30		0.6153
1996	1	1996.042	362.07	362.07	361.85	29		0.6185
1996	2	1996.125	363.24	363.24	362.35	27		0.6235
1996	3	1996.208	364.17	364.17	362.53	27		0.6253
1996	4	1996.292	364.57	364.57	361.86	29		0.6186
1996	5	1996.375	365.13	365.13	362.1	30		0.621
1996	6	1996.458	364.92	364.92	362.69	30		0.6269
1996	7	1996.542	363.55	363.55	362.85	31		0.6285
1996	8	1996.625	361.38	361.38	362.98	28		0.6298
1996	9	1996.708	359.54	359.54	362.99	25		0.6299
1996	10	1996.792	359.58	359.58	362.97	29		0.6297
1996	11	1996.875	360.89	360.89	363.03	29		0.6303
1996	12	1996.958	362.24	362.24	363.08	29		0.6308
1997	1	1997.042	363.09	363.09	362.88	31		0.6288
1997	2	1997.125	364.03	364.03	363.22	27		0.6322
1997	3	1997.208	364.51	364.51	362.88	31		0.6288
1997	4	1997.292	366.35	366.35	363.68	21		0.6368
1997	5	1997.375	366.64	366.64	363.74	29		0.6374
1997	6	1997.458	365.59	365.59	363.41	27		0.6341
1997	7	1997.542	364.31	364.31	363.6	24		0.636
